entity_id,gov_GOV_CMS,gov_GOV_DHS,gov_GOV_DOC,gov_GOV_DOD,gov_GOV_DOJ,gov_GOV_DOT,gov_GOV_ENERGY,gov_GOV_EOP,gov_GOV_EPA,gov_GOV_HHS,gov_GOV_HOUSE,gov_GOV_LABOR,gov_GOV_SENATE,gov_GOV_STATE,gov_GOV_TREASURY,gov_GOV_USDA,gov_GOV_WHITEHOUSE,issue_ACC,issue_ADV,issue_AER,issue_AGR,issue_ALC,issue_ANI,issue_APP,issue_ART,issue_AUT,issue_AVI,issue_BAN,issue_BEV,issue_BNK,issue_BUD,issue_CAW,issue_CDT,issue_CHM,issue_CIV,issue_COM,issue_CON,issue_CPI,issue_CPT,issue_CSP,issue_DEF,issue_DIS,issue_DOC,issue_ECN,issue_EDU,issue_ENG,issue_ENV,issue_FAM,issue_FIN,issue_FIR,issue_FOO,issue_FOR,issue_FUE,issue_GAM,issue_GOV,issue_HCR,issue_HOM,issue_HOU,issue_IMM,issue_IND,issue_INS,issue_INT,issue_LAW,issue_LBR,issue_MAN,issue_MAR,issue_MED,issue_MIA,issue_MMM,issue_MON,issue_NAT,issue_PHA,issue_POS,issue_REL,issue_RES,issue_RET,issue_ROD,issue_RRR,issue_SCI,issue_SMB,issue_SPO,issue_TAR,issue_TAX,issue_TEC,issue_TOB,issue_TOR,issue_TOU,issue_TRA,issue_TRD,issue_TRU,issue_UNM,issue_URB,issue_UTI,issue_VET,issue_WAS,issue_WEL,num_log_spend,num_log_filings
client_00373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.148144,0.062836
client_00374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148097,0.062304
client_00375,0.0,0.702303,0.0,0.0,0.0,2.626725,0.0,0.0,0.0,0.0,0.724722,0.0,0.717804,0.0,0.0,0.0,0.752745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148078,0.063855
client_00376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.305366,1.403865,0.0,1.338123,0.0,1.337133,0.0,0.0,0.0,1.321626,0.0,0.0,0.229416,0.229416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229416,0.229416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229416,0.0,0.0,0.0,0.229416,0.229416,0.229416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229416,0.229416,0.0,0.0,0.0,0.229416,0.0,0.0,0.0,0.229416,0.0,0.0,0.0,0.0,0.0,0.0,0.229416,0.0,0.0,0.0,0.0,0.0,0.229416,0.0,0.0,0.229416,0.0,0.0,0.229416,0.229416,0.0,0.0,0.0,0.229416,0.0,0.229416,0.0,0.0,0.0,0.0,0.0,0.0,0.148071,0.062304
client_00377,1.883433,1.02708,0.0,0.0,0.0,0.0,0.0,0.84156,0.0,1.711221,0.0,0.0,0.0,0.0,0.0,0.0,0.872514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.148042,0.059376
client_00378,0.0,0.0,1.223751,0.0,0.0,0.0,0.0,1.401675,0.0,0.0,1.336101,0.0,1.337865,0.0,0.0,0.0,1.400961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.148021,0.064818
client_00379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.301541,1.125138,0.0,1.462272,0.0,1.461657,0.0,0.0,0.0,1.328673,0.0,0.0,0.0,0.242536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242536,0.0,0.242536,0.0,0.0,0.0,0.242536,0.242536,0.242536,0.0,0.0,0.0,0.242536,0.0,0.0,0.0,0.242536,0.242536,0.0,0.0,0.242536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242536,0.0,0.242536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242536,0.242536,0.0,0.0,0.242536,0.0,0.0,0.0,0.0,0.242536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147979,0.062836
client_00380,0.0,1.584873,0.0,1.86108,0.62544,0.0,0.0,0.0,0.0,0.0,1.149732,0.0,1.145205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447214,0.0,0.0,0.0,0.0,0.447214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147963,0.059376
client_00381,0.0,0.0,1.80525,0.0,0.0,0.0,0.0,1.189014,0.0,0.0,0.0,0.0,0.844653,0.0,1.516014,0.0,1.146987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147963,0.062304
client_00382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844482,0.0,0.0,0.763683,0.0,0.770727,0.0,2.53461,0.0,0.827868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147955,0.053381
client_00383,0.0,0.0,1.483203,0.0,0.0,0.0,1.358769,1.275663,0.0,0.0,0.0,0.0,0.0,0.0,1.342926,0.0,1.234137,0.0,0.0,0.301511,0.0,0.0,0.0,0.0,0.0,0.301511,0.301511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301511,0.0,0.0,0.0,0.0,0.301511,0.301511,0.0,0.301511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301511,0.301511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301511,0.0,0.0,0.0,0.0,0.0,0.301511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14795,0.060002
client_00384,0.0,0.0,1.497627,0.0,0.0,0.0,1.320012,1.144536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.555824,1.133193,0.0,0.0,0.0,0.447214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447214,0.0,0.447214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147934,0.063855
client_00385,0.0,0.0,0.0,1.294623,0.0,0.0,0.0,1.171404,0.0,0.0,1.516371,0.0,1.516362,0.0,0.0,0.0,1.163199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147934,0.062836
client_00386,1.452636,1.463724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.460244,1.143714,0.0,1.143228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408248,0.408248,0.0,0.408248,0.0,0.408248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147886,0.063353
client_00387,0.0,0.0,1.633398,0.0,1.568859,0.0,0.0,1.171179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.078845,1.155474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147886,0.05425
client_00388,0.0,0.0,1.676643,0.0,0.0,0.0,0.0,1.261971,0.0,0.0,0.0,0.0,1.2045,0.0,1.282779,0.0,1.224726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377964,0.0,0.0,0.0,0.0,0.0,0.0,0.377964,0.0,0.377964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377964,0.0,0.0,0.0,0.377964,0.377964,0.0,0.0,0.0,0.0,0.377964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147866,0.063855
client_00389,0.0,0.0,1.265427,0.0,0.0,0.0,1.171857,1.490196,0.0,0.0,0.0,0.0,0.0,0.0,1.2828,0.0,1.469415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316228,0.0,0.0,0.0,0.0,0.0,0.316228,0.316228,0.316228,0.0,0.316228,0.0,0.0,0.0,0.0,0.0,0.0,0.316228,0.316228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316228,0.0,0.0,0.0,0.0,0.0,0.316228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147847,0.063855
client_00390,0.0,1.320549,1.294026,0.0,0.0,0.0,1.25772,0.0,1.450188,0.0,0.0,0.0,0.0,0.0,0.0,1.377222,0.0,0.0,0.0,0.196116,0.196116,0.0,0.0,0.0,0.0,0.196116,0.196116,0.0,0.0,0.0,0.196116,0.0,0.0,0.196116,0.0,0.0,0.0,0.0,0.0,0.0,0.196116,0.196116,0.0,0.0,0.0,0.196116,0.196116,0.0,0.196116,0.0,0.196116,0.196116,0.0,0.0,0.196116,0.0,0.196116,0.0,0.0,0.0,0.0,0.0,0.0,0.196116,0.196116,0.196116,0.0,0.0,0.0,0.0,0.196116,0.0,0.0,0.0,0.196116,0.0,0.0,0.196116,0.0,0.0,0.0,0.196116,0.196116,0.0,0.0,0.0,0.0,0.196116,0.196116,0.196116,0.0,0.0,0.0,0.0,0.0,0.0,0.147818,0.062836
client_00391,0.0,0.0,1.590906,0.0,0.0,0.0,0.0,1.209312,0.0,0.0,0.0,0.0,0.859071,0.0,1.705197,0.0,1.166568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57735,0.0,0.0,0.0,0.0,0.0,0.57735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147788,0.062836
client_00393,1.42368,0.0,0.0,0.0,0.0,0.0,0.0,1.265232,0.0,1.495785,0.0,0.0,1.243302,0.0,0.0,0.0,1.260618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377964,0.0,0.377964,0.0,0.0,0.377964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147678,0.060002
client_00394,0.0,0.0,0.0,0.0,1.026078,1.902501,0.0,0.0,0.0,0.0,1.290171,0.0,1.285176,0.0,0.0,0.0,1.005705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57735,0.0,0.57735,0.0,0.0,0.0,0.0,0.0,0.0,0.147647,0.063353
client_00395,1.536762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.542699,1.244295,0.0,1.243764,0.0,0.0,0.0,1.078527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147624,0.059376
client_00396,1.365126,0.0,0.0,0.0,0.0,0.0,0.0,1.395951,0.0,1.378695,0.0,0.0,0.0,0.0,1.164039,0.0,1.389954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147619,0.062304
client_00397,0.0,1.452414,0.590055,0.0,2.491749,0.0,0.0,0.411111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405597,0.0,0.288675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288675,0.288675,0.288675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288675,0.0,0.0,0.288675,0.0,0.0,0.0,0.288675,0.0,0.0,0.288675,0.288675,0.288675,0.0,0.0,0.0,0.288675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147612,0.051503
client_00398,0.0,0.0,0.0,0.0,1.573296,0.0,0.0,1.300389,0.0,0.0,1.197717,0.0,1.186653,0.0,0.0,0.0,1.411047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14755,0.062836
client_00399,1.487655,0.0,0.0,0.0,0.0,0.0,0.0,1.044885,0.0,1.901526,0.976674,0.0,0.0,0.0,0.0,0.0,1.060848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147545,0.062836
client_00400,0.0,0.761007,2.284065,0.0,0.0,0.0,0.0,1.172658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.770175,1.111581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147529,0.062836
client_00401,0.0,0.0,0.0,0.0,1.333026,0.0,0.0,1.155561,0.0,0.0,1.506759,0.0,1.502055,0.0,0.0,0.0,1.166718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147525,0.062304
client_00402,0.0,1.452096,0.0,0.0,0.0,0.0,0.0,1.160355,0.0,0.0,1.432866,0.0,1.431063,0.0,0.0,0.0,1.201641,0.0,0.0,0.0,0.242536,0.242536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242536,0.0,0.242536,0.0,0.0,0.0,0.242536,0.0,0.0,0.0,0.0,0.242536,0.0,0.0,0.0,0.0,0.0,0.242536,0.242536,0.242536,0.242536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242536,0.0,0.242536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242536,0.0,0.0,0.0,0.242536,0.0,0.0,0.0,0.0,0.242536,0.0,0.0,0.0,0.0,0.0,0.242536,0.0,0.0,0.147512,0.063855
client_00403,0.0,0.0,0.0,0.0,0.0,0.0,1.07976,0.0,1.828752,0.0,0.0,0.0,0.0,0.0,0.0,2.118909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147498,0.05663
client_00404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.355112,0.0,0.0,1.375392,0.0,1.377087,0.0,1.271973,0.0,1.325775,0.0,0.0,0.0,0.229416,0.0,0.0,0.229416,0.0,0.0,0.0,0.229416,0.0,0.0,0.229416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229416,0.229416,0.0,0.0,0.0,0.0,0.229416,0.229416,0.0,0.229416,0.0,0.0,0.229416,0.0,0.0,0.0,0.229416,0.229416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229416,0.229416,0.0,0.0,0.0,0.0,0.229416,0.229416,0.229416,0.0,0.0,0.0,0.0,0.229416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147478,0.059376
client_00405,0.0,1.970625,0.0,0.0,1.817874,0.801819,0.0,0.732732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447214,0.0,0.0,0.0,0.0,0.447214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147447,0.063353
